url_path,views_total,views_unique
/kulakov/statement,49,23
/kulakov/statement/blob/main/README.md,2,2
/kulakov/statement/actions,1,1
/kulakov/statement/blob/main/.github/workflows/repo-stats.yml,1,1
/kulakov/statement/commits,1,1
/kulakov/statement/compare,1,1
/kulakov/statement/issues,1,1
/kulakov/statement/pulls,1,1
/kulakov/statement/tree/main/.github/workflows,1,1
