url_path,views_total,views_unique
/kulakov/statement,16,12
/kulakov/statement/blob/main/README.en.md,2,1
/kulakov/statement/branches,1,1
/kulakov/statement/commit/667cae66f151305cc76ed2dd86a67980bbbea4aa,1,1
